"verse_id","language","text"
"40023030","KAT","და იტყჳთ : უკუეთუმცა ვიყვენით დღეთა მათ მამათა ჩეუნთასა , არამცა ვიყვენით მათ თანა ზიარ სისხლსა მას წინაწარმეტყუელთასა ."
"40024043","ENG","» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized ."
"40024043","KAT","ხოლო ესემცა იცით : უკუეთუმცა უწყოდა სახლისა უფალმან , რომელსა საჴუმილავსა მპარავი მოსლვად არს , იღჳძებდამცა და არა უტევა დათხრად სახლისა თჳსისა ."
"40025021","ENG","» His lord said : ‘ Well done , good and faithful servant . You have been faithful over a few things , so I will put you in charge of many things . Enter into the joy of your lord . ’"
"40025021","KAT","ჰრქუა მას უფალმან მისმან : კეთილ , მონაო სახიერო და სარწმუნოო ! მცირედსა ზედა სარწმუნო იქმენ , მრავალსა ზედა დაგადგინო შენ ; შევედ სიხარულსა უფლისა შენისასა ."
"40025027","ENG","» ‘ You should have put my money in the bank . I should have received my money back plus interest ."
"40025027","KAT","ჯერ-იყო შენდა დადებად ვეცხლი ჩემი სავაჭროსა , და მომცა-ვედ და მოვიღე ჩემი იგი აღნადგინებითურთ ."
"40026047","ENG","As he spoke , Judas , one of the twelve , followed by a crowd carrying swords and spears , approached him . The chief priest and elders of the people had sent them ."
"40026047","KAT","და ვიდრე იგი იტყოდაღა , აჰა ესერა იუდა , ერთი იგი ათორმეტთაგანი , მოვიდა , და მის თანა ერი მრავალი მახჳლებითა და წათებითა მღდელთ-მოძღუართაგან და მოხუცებულთა ერისათა ."
"40026055","ENG","That very hour Jesus said to the people , » Have you come out to take me with swords and sticks as if I were a thief ? You did not take me when I taught in the Temple daily ."
"40026055","KAT","მას ჟამსა ჰრქუა იესუ ერსა მას : ვითარცა ავაზაკსა ზედა გამოხუედით მახჳლითა და წათებითა შეპყრობად ჩემდალ დღითი-დღე თქუენ თანა ტაძარსა მას შინა ვჯედ და გასწავებდ , და არა შემიპყართ მე ."
"40026065","ENG","Then the high priest ripped his robes apart and said : » He has said evil against God ! Why do we need more witnesses ? You have heard his words of blasphemy ! «"
"40026065","KAT","მაშინ მღდელთ-მოძღუარმან მან დაიპო სამოსელი თჳსი და თქუა , ვითარმედ : გმო ; აწ უკუე რაჲსაღა გჳჴმან მოწამენი ? აჰა ესერა გესმა გმობაჲ მაგისი ."
"40027060","ENG","He laid it in his own new tomb , which he had cut out of the rock . Then he rolled a great stone in front of the door of the tomb , and departed ."
"40027060","KAT","და დადვა იგი ახალსა მისსა საფლავსა , რომელი გამოეკუეთა კლდისაგან , და მიაგორვა ლოდი დიდი კარსა მას საფლავისასა და წარვიდა ."
"40028005","ENG","The angel spoke to the women : » I know you seek Jesus who has been impaled ; do not fear ."
"40028005","KAT","მიუგო ანგელოზმან მან და ჰრქუა დედათა მათ : ნუ გეშინინ თქუენ ; ვიცი , რამეთუ იესუს ნაზარეველსა ჯუარ-ცუმულსა ეძიებთ ."
"40028007","ENG","» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «"
"40028007","KAT","და ადრე წარვედით და უთხართ მოწაფეთა მისთა , ვითარმედ : აღდგა მკუდრეთით და აჰა წინა-გიძღჳს თქუენ გალილეას . მუნ იხილოთ იგი . აჰა ესერა გარქუ თქუენ ."
"41001015","ENG","Jesus said : » The time has come . The kingdom of God is at hand . Repent and believe the good news . «"
"41001015","KAT","და იტყოდა , ვითარმედ : აღსრულებულ არს ჟამი და მოახლებულ არს სასუფეველი ღმრთისაჲ ; შეინანეთ და გრწმენინ სახარებისაჲ ."
"41001024","ENG","» What do you want with us Jesus of Nazareth ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «"
"41001024","KAT","და თქუა : ეჰა , რაჲ არს ჩუენი და შენი , იესუ ნაზარეველო ? მოსრულ ხარ წარწყმედად ჩუენდა . გიცით შენ , ვინ ხარ , წმიდაჲ ეგე ღმრთისაჲ ."
"41002017","ENG","Jesus heard this . He said to them : » Those who are well have no need of a medical man but those who are ill do . I have come to care for sinners not the upright . «"
"41002017","KAT","და ესმა ესე იესუს და ჰრქუა მათ : არა უჴმს ცოცხალთა მკურნალი , არამედ სნეულთა . არა მოვედ წოდებად მართალთა , არამედ ცოდვილთა სინანულად ."
"41004015","ENG","» These are they by the wayside where the word is sown . When they have heard ; Satan comes and takes away the word that has been sown in them ."
"41004015","KAT","ხოლო ესენი არიან , რომელნი-იგი გზასა ზედა , სადა-იგი დაეთესის სიტყუაჲ ; და რაჟამს ისმინიან , მეყსეულად მოვიდის ეშმაკი და მიუღის მათ სიტყუაჲ იგი გულთაგან მათთა ."
"41004016","ENG","» The same is so of the word sown upon the rocky places . When they have heard the word and receive it with joy ,"
"41004016","KAT","და ესენი არიან კლდოვანსა მას დათესულნი , რომელთა-იგი რაჟამს ისმინიან სიტყუაჲ , მეყსეულად სიხარულით მიიღიან ;"
"41004018","ENG","» There is the word sown among the thorns . These have heard the word ,"
"41004018","KAT","და რომელნი ეკალთა შორის დაეთესნეს , ესენი არიან , რომელთა სიტყუაჲ იგი ისმინიან ,"
"41004029","ENG","» When the grain is ready he immediately sends men to cut it , because the time for cutting has come . «"
"41004029","KAT","და რაჟამს მოსცის ნაყოფი , მეყსეულად მოავლინის მანგალი , რამეთუ მოიწია მკაჲ ."
"41005018","ENG","Entering the boat , the man who had been possessed with demons asked that he might be allowed to travel with him ."
"41005018","KAT","და აღ-რაჲ-ვიდა იესუ ნავსა , ევედრებოდა მას , რომელი-იგი იყო პირველ ეშმაკეული , რაჲთა მის თანა იყოს ."
"41006014","ENG","John the Baptist had become well known . King Herod heard that John had risen from the dead . Therefore he was doing these powerful works ."
"41006014","KAT","და ესმა ჰეროდეს მეფესა , რამეთუ განცხადნა სახელი მისი , და იტყოდა , ვითარმედ : იოვანე ნათლის-მცემელი მკუდრეთით აღდგომილ არს , და მისთჳს იქმნებიან ძალნი მისნი თანა ."
"41007029","ENG","Then he replied : » Thanks to your answer you may leave for the demon has gone out of your daughter . «"
"41007029","KAT","ხოლო იესუ ჰრქუა მას : მაგის სიტყჳსათჳს ვიდოდე ! განსრულ არს ეშმაკი ასულისაგან შენისა ."
"41009009","ENG","They came down the mountain . He warned them not to tell anyone what they had seen until after the Son of man had risen from the dead ."
"41009009","KAT","და გარდამო-რაჲ-ვიდოდეს მიერ მთით , ამცნო მათ , რაჲთა არავის უთხრან , რაჲ-იგი იხილეს , გარნა ოდეს ძე კაცისაჲ მკუდრეთით აღდგეს ."
"41009013","ENG","» But I say to you that Elijah has come . They have done to him what ever they wished just as it is written about him . «"
"41009013","KAT","არამედ გეტყჳ თქუენ , რამეთუ ელია მოვიდა , და უყვეს მას , რაოდენი უნდა , ვითარცა წერილ არს მისთჳს ."
"41011017","ENG","When he taught , he said : » Is it not written , my house shall be called a house of prayer for all the nations ? But you have made it a den of robbers . «"
"41011017","KAT","და ასწავებდა და ეტყოდა , ვითარმედ : წერილ არს : სახლსა ჩემსა სახლ სალოცველ ეწოდოს ყოველთა მიერ წარმართთა , ხოლო თქუენ გიყოფიეს იგი ქუაბ ავაზაკთა ."
"41013023","ENG","» Be alert for I have told you all things beforehand ."
"41013023","KAT","ხოლო თქუენ იხილეთ და ეკრძალენით , აჰა ესერა წინაჲსწარ გითხარ თქუენ ყოველი ."
"41014041","ENG","He came a third time and said to them : » Sleep and take your rest . It is enough the hour has come . Look , the Son of man is betrayed into the hands of sinners !"
"41014041","KAT","და მოვიდა მესამედ და ჰრქუა მათ : დაიძინეთ ამიერითგან და განისუენეთ . მოიწია დასასრული , და მოვიდა ჟამი . აჰა ესერა მიეცემის ძე კაცისაჲ ჴელთა ცოდვილთასა ."
"41014048","ENG","Jesus said : » Have you come out as against a thief with swords and sticks to take me ?"
"41014048","KAT","მიუგო იესუ და ჰრქუა მათ : ვითარცა ავაზაკსა ზედა გამოხუედით თქუენ მახჳლებითა და წათებითა შეპყრობად ჩემთა ."
"41014064","ENG","We have heard his words against God . What is your opinion ? They all said he should be put to death ."
"41014064","KAT","გესმა ყოველთა გმობაჲ მაგისგან . ვითარ გნებავს თქუენ ? მაშინ ყოველთა დასაჯეს იგი თანა-მდებად სიკუდილისა ."
"41015046","ENG","He bought a linen cloth , and taking him down , wound him in the linen cloth . Then he laid him in a tomb that had been cut out of a rock . He rolled a stone against the door of the tomb ."
"41015046","KAT","და მან იყიდა არდაგი და გარდამოჰჴსნა იგი ჯუარისა მისგან და წარგრაგნა იგი არდაგითა მით და დადვა იგი საფლავსა , რომელი იყო გამოკუეთილ კლდისაგან , და მიაგორვა ლოდი კარსა ზედა მის საფლავისასა ."
"41016006","ENG","He said to them : » Do not be amazed . Jesus the Nazarene , who has been impaled , is not here . He has risen . Behold , the place where they laid him !"
"41016006","KAT","ხოლო მან ჰრქუა მათ : ნუ განჰკრთებით ! იესუს ეძიებთ ნაზარეველსა , ჯუარ-ცუმულსა ; აღდგა , არა არს აქა . აჰა ადგილი , სადა დადვეს იგი ."
"41016008","ENG","They fled from the tomb , for trembling and astonishment had come on them . They said nothing to anyone for they were afraid ."
"41016008","KAT","და იმათ ვითარცა ესმა ესე , გამოვიდეს და ივლტოდეს მიერ საფლავით , რამეთუ შეძრწუნებულ იყვნეს და დაკჳრვებულ და არარაჲ ვის უთხრეს , რამეთუ ეშინოდა ."
"41016010","ENG","She told those who had been with him , for they mourned and wept ."
"41016010","KAT","იგი წარვიდა და უთხრა მის თანა მყოფთა მათ , რომელნი იგლოვდეს და ტიროდეს ."
"41016011","ENG","When they heard that he was alive and she had seen him they did not believe it ."
"41016011","KAT","და მათ რაჲ ესმა , რამეთუ ცხოველ არს და ეჩუენა , მათ არა ჰრწმენა ."
"41016014","ENG","Afterward he was revealed to the eleven as they sat at the table . He rebuked them for their unbelief and hardness of heart , because they did not believe those who had seen him after he had risen ."
"41016014","KAT","უკუანაჲსკნელ მსხდომარეთა ათერთმეტთა მათ ეჩუენა და აყუედრა ურწმუნოებაჲ მათი და გულ-ფიცხელობაჲ , რამეთუ რომელთა იგი იხილეს აღდგომილი , მათი არა ჰრწმენა ."
"41016019","ENG","After he had spoken to them the Lord Jesus , was received up into heaven , and sat down at the right hand of God ."
"41016019","KAT","ხოლო უფალი შემდგომად სიტყუათა ამათ მათდა მიმართ ამაღლდა ზეცად და დაჯდა მარჯუენით ღმრთისა ."
"42001017","ENG","» He will go before God in the spirit and power of Elijah . He will turn the hearts of fathers to their children and wrongdoers to the way of righteousness . This will make ready a people whose hearts have been directed to Jehovah . «"
"42001017","KAT","და იგი თავადი პირველად განვიდეს წინაშე მისსა სულითა და ძალითა ელიაჲსითა მოქცევად გულნი მამათანი შვილთა მიმართ და ურჩნი გონებითა მართალთაჲთა განმზადებად უფლისა ერი მომზადებული ."
"42001048","ENG","» He has looked on the low position of his servant . All generations from now on will call me blessed ."
"42001048","KAT","რამეთუ მოხედნა სიმდაბლესა ზედა მჴევლისა თჳსისასა ; რამეთუ აჰა ესერა ამიერითგან მნატრიდენ მე ყოველნი ნათესავნი ;"
"42002015","ENG","The angels went away from them into heaven . Then the shepherds said to one another , » Let us go to Bethlehem and see this thing that has happened , which God told us about . «"
"42002015","KAT","და იყო ვითარცა აღვიდეს ანგელოზნი იგი ზეცად , მწყემსთა მათ თქუეს ურთიერთას : განვიდეთ ჩუენ ვიდრე ბეთლემადმდე და ვიხილოთ სიტყუაჲ ესე , რომელი იყო ჩუენდა მომართ , რომელი-იგი უფალმან მაუწყა ჩუენ ."
"42002017","ENG","As soon as they saw it they told what they had heard about the child ."
"42002017","KAT","და ვითარცა იხილეს , გულისჴმა-ყვეს სიტყუაჲ იგი , რომელი ითქუა მათა მიმართ ყრმისა მისთჳს ."
"42002030","ENG","» My eyes have seen your salvation ."
"42002030","KAT","რამეთუ იხილეს თუალთა ჩემთა მაცხოვარებაჲ შენი ,"
"42003019","ENG","John reproved Herod the tetrarch for all the evil things he had done for he took his brother Herodias’ wife ."
"42003019","KAT","ხოლო ჰეროდე , ოთხთა სამთავროთა მთავარმან , რამეთუ ამხილებდა მას ჰეროდიაჲსთჳს , ცოლისა ფილიპეს , ძმისა მისისა , და ყოვლისა მისთჳს , რომელი ქმნა ბოროტი ჰეროდე ."
"42004018","ENG","» The Spirit of Jehovah is upon me . He anointed me to preach good news to the poor . He has sent me to proclaim release to the captives , and recovering of sight to the blind . To set at liberty those who are bruised ."
"42004018","KAT","სული უფლისაჲ ჩემ ზედა , რომლისათჳს მცხო მე მახარებელად გლახაკთა , მომავლინა მე განკურნებად შემუსრვილთა გულითა , ქადაგებად ტყუეთა განტევებისა და ბრმათა ახილვად , განვლინებად მომსრვალთა განტევებითა ,"
"42004034","ENG","» What have we to do with you Jesus , you Nazarene ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «"
"42004034","KAT","ეჰა , რაჲ არს ჩუენი და შენი , იესუ ნაზარეველო ? მოხუედ წარწყმედად ჩუენდა : გიცი შენ , ვინ ხარ , წმიდაჲ ეგე ღმრთისაჲ ."
"42005026","ENG","Everyone was amazed and they glorified God . They were filled with fear . They said : » We have seen strange things today . «"
"42005026","KAT","განკჳრვებამან შეიპყრნა ყოველნი და ადიდებდეს ღმერთსა . და შიში დაეცა მათ ზედა და იტყოდეს , რამეთუ : ვიხილეთ უდიდებულესი დიდებაჲ დღეს ."
"42007022","ENG","He answered John’s disciples : » Go and tell John the things you have seen and heard . The blind receive their sight ! The lame walk and lepers are cleansed . The deaf hear ! The dead are raised up and the poor have good news preached to them ."
"42007022","KAT","და მიუგო და ჰრქუა მათ იესუ : მივედით და უთხართ იოვანეს , რაჲ-ესე იხილეთ და გესმა : ბრმანი აღიხილვენ , მკელობელნი ვლენან , კეთროვანნი განწმდებიან , ყრუთა ესმის , მკუდარნი აღდგებიან , და გლახაკთა ეხარების ."
"42008012","ENG","» Those by the side of the road are they who have heard . Then the devil comes and takes the word from their hearts that they may not believe and be saved ."
"42008012","KAT","ხოლო გზასა ზედა იგინი არიან , რომელთა ესმის , მერმე მოვიდის ეშმაკი და მოუღის სიტყუაჲ იგი გულისაგან მათისა , რაჲთა არა ჰრწმენეს და ცხოვნდენ ."
"42008027","ENG","When he arrived on the shore , a demon-possessed man met him . He wore no clothes and did not live in a house but in the tombs . He had been this way a long time ."
"42008027","KAT","და ვითარცა განვიდეს იგინი ქუეყანად , მო-ვინმე-ეგებვოდა კაცი ქალაქისასა , რომლისა თანა იყვნეს ეშმაკნი ; და მრავალ ჟამ სამოსელი არა შეემოსა და სახლსა შინა არა იყოფოდა , არამედ საფლავებსა ."
"42008030","ENG","Jesus asked him : » What is your name ? « He answered : » Legion « for many demons had entered into him ."
"42008030","KAT","ჰკითხა მას იესუ : რაჲ არს სახელი შენი ? ხოლო მან ჰრქუა : ლეგეონ , რამეთუ ეშმაკნი მრავალნი შესრულ იყვნეს მისა ."
"42008043","ENG","There was a woman having an issue of blood twelve years . She spent all her money on physicians , and could not be healed by any ."
"42008043","KAT","და იყო ვინმე დედაკაცი წყაროჲთა სისხლისაჲთა ათორმეტით წლითგან , რომელსა ყოველი მონაგები მისი წარეგო მკურნალთა ზედა , და ვერვის განეკურნა ."
"42008048","ENG","He said to her : » Daughter , your faith has made you whole ; go in peace . «"
"42008048","KAT","ხოლო იესუ ჰრქუა მას : ნუ გეშინინ , ასულო , სარწმუნოებამან შენმან გაცხოვნა შენ , ვიდოდე მშჳდობით !"
"42009008","ENG","Others said that Elijah had appeared and others and that one of the old prophets had risen again ."
"42009008","KAT","ხოლო რომელნიმე იტყოდეს : ელია გამოჩნდა ; და სხუანი იტყოდეს : წინაწარმეტყუელი ვინმე პირველთაგანი აღდგომილ არს ."
"42009019","ENG","They said : » John the Baptist . Others say Elijah and still others say one of the old prophets has risen again . «"
"42009019","KAT","ხოლო მათ მიუგეს და ჰრქუეს : იოვანე ნათლის-მცემელი ; და სხუათა - ელია ; და რომელნიმე იტყჳან : წინაწარმეტყუელი ვინმე პირველთაგანი აღდგომილ არს ."
"42009036","ENG","When the voice came Jesus was found alone . They kept quiet and told no man what they had seen ."
"42009036","KAT","და ესე რაჲ იყო ჴმაჲ , იპოვა იესუ მარტოჲ . და მათ დაიდუმეს და არაჲ ვის უთხრეს მათ დღეთა შინა , რომელ-იგი იხილეს ."
"42011020","ENG","» If I use the finger power Spirit of God to cast out demons , then the kingdom of God has come upon you ?"
"42011020","KAT","უკუეთუ მე თითითა ღმრთისაჲთა განვასხამ ეშმაკთა , მო-სამე-წევნულ არს თქუენ ზედა სასუფეველი ღმრთისაჲ ."
"42012003","ENG","» That which you have said in the darkness will be heard in the light . That which you have spoken in the inner chambers will be proclaimed on the housetops ."
"42012003","KAT","ამისათჳს რომელი ბნელსა შინა სთქუათ , ნათელსა შინა ისმეს , და რომელსა ყურსა ეტყოდით საუნჯეთა შინა , იქადაგოს ერდოთა ზედა ."
"42012039","ENG","» Know this , that if the master of the house had known in what hour the thief was coming he would have watched . He would not have allowed his house to be broken into ."
"42012039","KAT","ხოლო ესემცა უწყით : უკუეთუმცა იცოდა სახლისა უფალმან , რომელსა ჟამსა მპარავი მოვალს , იღჳძებდამცა და არა უტევა დათხრად სახლისა თჳსისა ."
"42012051","ENG","» Do you think I have come to give peace in the earth ? I tell you , No , instead division ."
"42012051","KAT","ეგრე ჰგონებთ , ვითარმედ მშჳდობისა მოვედ მიფენად ქუეყანასა ზედა ? არა , გეტყჳ თქუენ , არამედ განყოფად ."
"42013007","ENG","» So he told his gardener , I have been coming here looking for figs on this tree for three years . I have not found any . So cut it down ! Why should it continue using the soil ?"
"42013007","KAT","და ჰრქუა ვენაჴის მოქმედსა მას : ესერა სამი წელი არს , ვინაჲთგან მოვალ და ვეძიებ ნაყოფსა ლეღუსა ამას შინა და არა ვჰპოვებ . მოჰკუეთე ეგე , რაჲსათჳს ქუეყანაჲცა დაუპყრიეს უქმად ?"
"42013009","ENG","» If the tree bears figs next year it will be good . If it does not you can have it cut down . «"
"42013009","KAT","ყოს ხოლო თუ ნაყოფი ; უკუეთუ არა , მერმე მოჰკუეთე იგი ."
"42015024","ENG","» ‘ My son was dead . Now he is alive . He was lost . Now he has been found . The feasting began . ’"
"42015024","KAT","რამეთუ ძე ესე ჩემი მომკუდარ იყო და განცოცხლდა , წარწყმედულ იყო და იპოვა . და იწყეს განცხრომად ."
"42015032","ENG","» ‘ We had to celebrate and be happy . Your brother was dead . Now he is alive ! He was lost and now he has been found ! ’ «"
"42015032","KAT","ხოლო აწ მხიარულებაჲ და სიხარული ჯერ-არს , რამეთუ ძმაჲ ესე შენი მომკუდარ იყო და განცოცხლდა , წარწყმედულ იყო და იპოვა ."
"42018028","ENG","Peter said : » Indeed we have left our own to follow you . «"
"42018028","KAT","ჰრქუა მას პეტრე : აჰა ესერა ჩუენ დაუტევეთ ყოველი და შეგიდეგით შენ ."
"42019008","ENG","Zacchaeus stood before Jesus and said : » Lord , I now give half of all my possessions to the poor . If I have defrauded any one I will give back four times the amount taken . «"
"42019008","KAT","აღდგა ზაქე და ჰრქუა უფალსა : აჰა , უფალო , ზოგი ნაყოფთა ჩემთაჲ მივსცე გლახაკთა ; და უკუეთუ ვისმე ცილი დავსდევ , მივაგო ოთხი წილი ."
"42019009","ENG","Jesus said to him : » Salvation has come to this house today . He is also a son of Abraham ."
"42019009","KAT","ჰრქუა მას იესუ : დღეს იქმნა ცხორებაჲ სახლისაჲ ამის , რამეთუ ესეცა შვილი აბრაჰამისი არს ."
"42019037","ENG","He was near the descent of the Mount of Olives . The entire crowd of disciples rejoiced and praised God with a loud voice for all the mighty works they had seen ."
