TokenID,FullText,Target,run_id,provider,model_name,feature_name_x,annotation,confidence,explanation,feature_name_y
40006016,"» When you abstain from food , do not be like the hypocrites , with sad faces to be seen by men . They have received their reward .",have received,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb introduces an overt grammatical subject ('They') and an overt direct object ('their reward').,ASTrns
40007028,"When Jesus had finished these words , the crowds were astonished at what he taught .",had finished,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'had finished' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40008010,"When Jesus heard it , he was amazed , and said to the crowd : » I tell you , I have not found such great faith in Israel .",have not found,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have not found' introduces an overt grammatical subject ('I') and an overt direct object ('such great faith').,ASTrns
40008029,"They screamed at him , saying : » What have we to do with you , Son of God ? Have you come to torment us before the time ? «",have you come,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb 'come' does not introduce an overt internal argument (direct or indirect object), so the feature ASTrns is not instantiated.",ASTrns
40009008,"But when the people saw it , they marveled , and glorified God who had given such authority to men .",had given,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The target verb 'had given' introduces an overt grammatical subject ('God') and an overt direct object ('such authority'), thus instantiating the ASTrns feature.",ASTrns
40009016,» Why patch an old garment with cloth that has not been shrunk ? The patch shrinks and pulls away from the old cloth leaving a big hole .,has not been shrunk,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The clause is morphologically passive, but the lexical verb 'shrink' does not license an external argument (agent) in this context; it describes a property of the cloth itself, not an action directed towards it.",ASTrns
40009022,"Jesus turned to see her and said : » Daughter , take courage ; your faith has made you well . « The woman was healed at that time .",has made you well,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'has made' introduces an overt grammatical subject ('your faith') and an overt direct object ('you well').,ASTrns
40009033,"When the demon was cast out , the dumb man spoke . The crowd marveled , saying : » We have never seen anything like this in Israel ! «",have never seen,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have never seen' introduces an overt grammatical subject ('We') and an overt direct object ('anything like this').,ASTrns
40010023,"» When they persecute you in this city , flee to the next . I tell you ; before you have gone through all the cities of Israel the Son of man will come .",have gone through,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'have gone through' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40011012a,"» From the days of John the Baptist until now , the kingdom of heaven has been man’s goal , and men of violence have attempted to take it by force .",has been,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb 'has been' functions as a copula linking the subject 'the kingdom of heaven' to the predicative complement 'man's goal', rather than introducing an internal argument.",ASTrns
40011012b,"» From the days of John the Baptist until now , the kingdom of heaven has been man’s goal , and men of violence have attempted to take it by force .",have attempted,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have attempted' introduces an overt grammatical subject ('men of violence') and an overt direct object ('to take it by force').,ASTrns
40011021a,"» Woe to you , Chorazin ! Woe to you , Bethsaida ! If the mighty works had been done in Tyre and Sidon that were done in you , they would have repented long ago in sackcloth and ashes .",had been done,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40011021b,"» Woe to you , Chorazin ! Woe to you , Bethsaida ! If the mighty works had been done in Tyre and Sidon that were done in you , they would have repented long ago in sackcloth and ashes .",would have repented,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The verb 'would have repented' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40011023a,"» Will you , Capernaum , be exalted into heaven ? You will go down into the grave . If the mighty works had been done in Sodom , which were done in you , it would have remained until this day .",had been done,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40011023b,"» Will you , Capernaum , be exalted into heaven ? You will go down into the grave . If the mighty works had been done in Sodom , which were done in you , it would have remained until this day .",would have remained,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The verb 'would have remained' does not introduce an overt internal argument (direct or indirect object), so the feature ASTrns is not instantiated.",ASTrns
40011025a,"Then Jesus prayed : » I thank you , O Father , Lord of heaven and earth . You have hidden these things from the wise and understanding , and have revealed them to children .",have hidden,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have hidden' introduces an overt grammatical subject ('You') and an overt direct object ('these things').,ASTrns
40011025b,"Then Jesus prayed : » I thank you , O Father , Lord of heaven and earth . You have hidden these things from the wise and understanding , and have revealed them to children .",have revealed,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have revealed' introduces an overt grammatical subject ('You') and an overt direct object ('them').,ASTrns
40011027,"» All things have been delivered to me from my Father . Only the Father knows the Son , and only the Son knows the Father . The Son tells others about the Father so that they can know him too .",have been delievered,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40012007a,"» If you had known what this means , ‘ I desire mercy and not sacrifice , ’ ’ you would not have condemned the guiltless .",had known,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'had known' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40012007b,"» If you had known what this means , ‘ I desire mercy and not sacrifice , ’ ’ you would not have condemned the guiltless .",would not have condemned,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'would not have condemned' introduces an overt grammatical subject ('you') and an overt direct object ('the guiltless').,ASTrns
40012018,» Look ! My servant whom I have chosen . I am well pleased with him . I will put my Spirit upon him and he will declare judgment to the nations .,have chosen,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have chosen' introduces an overt grammatical subject ('I') and an overt direct object ('whom').,ASTrns
40012028,"» But if I cast out demons by God’s Spirit , then the kingdom of God has come to you .",has come,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'has come' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40013051,» Have you understood all these things ? « They said to him : » Yes . «,have understood,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb introduces an overt grammatical subject ('you') and an overt direct object ('all these things').,ASTrns
40013052,"And he said to them : » Every scribe journalist writer who has been made a disciple to the kingdom of heaven is like a man that is a householder , who brings out of his treasure things new and old . «",has been made,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40014004,For John had said to him : » It is not lawful for you to have her . «,had said,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb 'had said' does not introduce an overt internal argument (direct or indirect object), as the prepositional phrase 'to him' is not a direct or indirect object.",ASTrns
40015006,» You say there is no need for him to give honor to his father . You have invalidated the word of God because of your tradition !,have invalidated,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have invalidated' introduces an overt grammatical subject ('You') and an overt direct object ('the word of God').,ASTrns
40015013,In answer he replied : » Every plant my Father in heaven has not planted in the earth will be pulled out by the roots .,has not planted,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (Father in heaven) and an internal argument (plant), even if the external argument is realised in a 'by'-phrase.",ASTrns
40015032,"Jesus called his disciples and said : » I feel compassion for the people , because they have remained with me now three days and have nothing to eat . I do not want to send them away hungry , for they might faint on the way . «",have remained,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The verb 'have remained' does not introduce an overt internal argument (direct or indirect object), and functions more like a copula linking the subject to a state.",ASTrns
40017009,"When they came down from the mountain , Jesus commanded them not to tell anyone what they saw , until the Son of man has risen from the dead .",has risen from the dead,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'has risen' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40017012,» I tell you that Elijah has come . They did not know him and treated him badly as they pleased . They will do the same with the Son of man . «,has come,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'has come' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40018012,"» What do you think ? A man has a hundred sheep , and one of them has gone wandering away . Will he leave the ninety-nine and go in search of the wandering one ?",has gone wandering,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'has gone wandering' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40018013a,"» When he finds it , I tell you he will be filled with more joy than he would have if he had stayed with the ninety-nine .",would have (been filled with joy),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb 'would have been filled' is used in a passive construction, but the 'with joy' is a prepositional phrase, not a direct object, so it does not license an internal argument.",ASTrns
40018013b,"» When he finds it , I tell you he will be filled with more joy than he would have if he had stayed with the ninety-nine .",had stayed,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The verb 'had stayed' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40018015,"» If your brother does wrong to you , go to him in private . Clearly explain his error between you and him . If he listens to you , you have gained your brother back .",have gained back,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have gained back' introduces an overt grammatical subject ('you') and an overt direct object ('your brother').,ASTrns
40018031,"» When the other servants saw what happened , they were very sad . They told their lord what had been done .",had been done,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient).",ASTrns
40019006,"» So they are no longer two , but one flesh . What God has joined together , let no man pull apart separate ! «",has joined together,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb introduces an overt grammatical subject (God) and an overt direct object (what).,ASTrns
40019011,"He said : » This does not apply to everyone , only to those God has given it to .",has given,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb 'has given' does not introduce an overt internal argument (direct or indirect object) in the provided text, as 'it' is a pronoun referring to something previously mentioned, not an overt object of the verb.",ASTrns
40019012,"» For there are men who , from birth , were without sex . There are some who were made that way by men . There are others who have made themselves so for the kingdom of heaven . He who is able to accept this let him accept it . «",have made (themselves without sex),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb 'have made' does not introduce an overt internal argument, as 'themselves' is part of an adverbial phrase 'without sex'.",ASTrns
40019020,The man said to him : » I have done all these things ; what more is there ? «,have done (all these things),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have done' introduces an overt grammatical subject ('I') and an overt direct object ('all these things').,ASTrns
40019027,"Then Peter said : » See , we have given up everything to follow you . What then will we have ? «",have given up,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have given up' introduces an overt grammatical subject ('we') and an overt direct object ('everything').,ASTrns
40019028,"Jesus replied : » Truly I say to you , when all things are made new , and the Son of man is seated in his glory , you who have come after me will be seated on twelve seats , judging the twelve tribes of Israel .",have come,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'have come' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40019029,"» Everyone who has given up houses , or brothers , or sisters , or father , or mother , or child , or land , for my name , will receive many times as much , and have everlasting life .",has given up,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'has given up' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40020007,» They said : ‘ No man has given us work . ’ ’ He told them to go work with the rest in the vineyard .,has given work,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'has given' introduces an overt grammatical subject ('No man') and an overt direct object ('work').,ASTrns
40020012a,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have done (work),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb 'have done' does not introduce an overt internal argument (direct or indirect object), as 'work' is part of an adverbial phrase modifying the verb.",ASTrns
40020012b,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have made (them) equal,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have made' introduces an overt grammatical subject ('You') and an overt direct object ('them').,ASTrns
40020012c,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have undergone (the hard work...),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have undergone' introduces an overt grammatical subject ('We') and an overt direct object ('the hard work...').,ASTrns
40020023,"They said : » We are able . « » Truly , you will take of my cup , « he said . » But to be seated at my right hand and at my left is not for me to give . It is for those for whom it has been prepared by my Father . «",has been prepared,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40021016,"» Have you any idea what these people are saying ? « Jesus answered : » Yes . It is written , ‘ From the lips of children and babies at the breast you have made your praise complete . ’ «",have made (your praise complete),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have made' introduces an overt grammatical subject ('you') and an overt direct object ('your praise complete').,ASTrns
40021042a,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’",have read,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have read' introduces an overt grammatical subject ('you') and an overt direct object ('the Scriptures').,ASTrns
40021042b,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’",has been made (chief cornerstone...),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (builders) and an internal argument (stone), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40022004,"» Again he sent out other servants with orders to say to the guests , ‘ I have prepared my feast . Oxen and fat livestock are butchered and everything is ready , so come to the feast . ’",have prepared,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have prepared' introduces an overt grammatical subject ('I') and an overt direct object ('my feast').,ASTrns
40022031,"» Concerning the resurrection of the dead , have you read that which was spoken to you by God ?",have read,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'have read' does not introduce an overt internal argument (direct or indirect object) in the provided text.,ASTrns
40022034,The Pharisees assembled together when they heard that he had put the Sadducees to silence .,had put to silence,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'had put to silence' introduces an overt grammatical subject ('he') and an overt direct object ('the Sadducees').,ASTrns
40023023,"» Woe to you , scribes and Pharisees , hypocrites ! You tithe mint and dill and cumin , and have left undone the weightier matters of the law : justice , mercy and faith . You should do both and leave nothing undone .",have left undone,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have left undone' introduces an overt grammatical subject ('You') and an overt direct object ('the weightier matters of the law').,ASTrns
40023030,» You claim that you would not have been involved with your fathers when they spilled the blood of the prophets .,would not have been involved,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'would not have been involved' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40024043a,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",had known,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'had known' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40024043b,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",would have watched,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The verb 'would have watched' does not have an overt internal argument (direct or indirect object).,ASTrns
40024043c,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",would not have been vandalized,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40025021,"» His lord said : ‘ Well done , good and faithful servant . You have been faithful over a few things , so I will put you in charge of many things . Enter into the joy of your lord . ’",have been faithful,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The verb 'have been faithful' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40025027a,» ‘ You should have put my money in the bank . I should have received my money back plus interest .,should have put,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'should have put' introduces an overt grammatical subject ('You') and an overt direct object ('my money').,ASTrns
40025027b,» ‘ You should have put my money in the bank . I should have received my money back plus interest .,should have received,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'should have received' introduces an overt grammatical subject ('I') and an overt direct object ('my money').,ASTrns
40026001,"When Jesus had finished talking , he said to his disciples :",had finished talking,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'had finished talking' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40026009,» This ointment could have been sold for much and the money given to the poor . «,could have been sold,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40026024a,» It is written that the Son of man will depart . The man who betrays him will experience much grief . It would have been better if that man had not been born . «,would have been better,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb phrase 'would have been better' functions as a copula linking the subject 'it' to a predicative complement, rather than introducing an internal argument.",ASTrns
40026024b,» It is written that the Son of man will depart . The man who betrays him will experience much grief . It would have been better if that man had not been born . «,had not been born,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The verb 'had not been born' functions as a copula linking the subject to a predicative complement, rather than introducing an internal argument.",ASTrns
40026047,"As he spoke , Judas , one of the twelve , followed by a crowd carrying swords and spears , approached him . The chief priest and elders of the people had sent them .",had sent,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'had sent' introduces an overt grammatical subject ('The chief priest and elders of the people') and an overt direct object ('them').,ASTrns
40026056,» This has taken place so that the writings of the prophets will come true . « Then all his disciples left him .,has taken place,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'has taken place' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40026065,Then the high priest ripped his robes apart and said : » He has said evil against God ! Why do we need more witnesses ? You have heard his words of blasphemy ! «,have heard,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have heard' introduces an overt grammatical subject ('You') and an overt direct object ('his words of blasphemy').,ASTrns
40027004,He said : » I have done wrong in giving a righteous man to you . «,have done wrong,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'have done wrong' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40027019,"While he was seated in judgment his wife sent a message to him . She said , » Do not judge that righteous man . I have had much trouble this day in a dream because of him . «",have had much trouble,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb phrase 'have had much trouble' does not introduce an overt internal argument that is a direct or indirect object; 'much trouble' functions more like a predicative complement describing the state of the subject.,ASTrns
40027023,» What evil has he done ? « Pilate asked . But they shouted : » Impale him ! «,have done evil,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb phrase 'have done evil' introduces an overt grammatical subject ('he') and an overt direct object ('evil').,ASTrns
40027046,"About the ninth hour Jesus cried with a loud voice , » Eli , Eli , lama sabachthani ? « Which translated means : » My God , my God , why have you forsaken me ? «",have foresaken,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have forsaken' introduces an overt grammatical subject ('you') and an overt direct object ('me').,ASTrns
40027060,"He laid it in his own new tomb , which he had cut out of the rock . Then he rolled a great stone in front of the door of the tomb , and departed .",had cut out of,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'had cut out of' introduces an overt grammatical subject ('he') and an overt direct object ('the rock').,ASTrns
40028005,The angel spoke to the women : » I know you seek Jesus who has been impaled ; do not fear .,has been impaled,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40028006,"» He is not here , for he has risen just as he promised . Come ; see the place where the Lord lay .",has risen,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The verb 'has risen' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40028007a,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",has risen (from the dead),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'has risen' does not introduce an overt internal argument (direct or indirect object).,ASTrns
40028007b,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",have told,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have told' introduces an overt grammatical subject ('I') and an overt direct object ('you').,ASTrns
40028018,"Jesus came to them and spoke to them , saying : » All authority has been given to me in heaven and on earth .",has been given,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,"The clause is morphologically passive, and the lexical verb licenses both an external argument (agent) and an internal argument (patient), even if the external argument is unexpressed or realised in a 'by'-phrase.",ASTrns
40028020,"» Teach them to observe all the things I have commanded you . Behold , I am with you always , even to the end of the age . «",have commanded,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb introduces an overt grammatical subject and an overt direct object.,ASTrns
41001015,Jesus said : » The time has come . The kingdom of God is at hand . Repent and believe the good news . «,has come,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'has come' does not introduce an overt internal argument (direct or indirect object).,ASTrns
41001024,» What do you want with us Jesus of Nazareth ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «,have come (to destroy),20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,"The target verb 'have come' does not introduce an overt internal argument (direct or indirect object), so the feature ASTrns is not instantiated.",ASTrns
41002012,"He got up , took the bed and went out before them all . They were all filled with wonder . They gave glory to God and said we have never seen anything like this .",have never seen,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'have never seen' introduces an overt grammatical subject ('we') and an overt direct object ('anything like this').,ASTrns
41002017,Jesus heard this . He said to them : » Those who are well have no need of a medical man but those who are ill do . I have come to care for sinners not the upright . «,have come,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,0,high,The target verb 'have come' does not introduce an overt internal argument (direct or indirect object).,ASTrns
41003021,When his own people heard of this they went to apprehend him . They said : » He has lost his senses . «,has lost,20260307T061303Z_a776666c,gemini,gemini-2.0-flash-001,ASTrns,1,high,The target verb 'has lost' introduces an overt grammatical subject ('He') and an overt direct object ('his senses').,ASTrns
