TokenID,FullText,Target,run_id,provider,model_name,feature_name_x,annotation,confidence,explanation,feature_name_y,error
40011021b,"» Woe to you , Chorazin ! Woe to you , Bethsaida ! If the mighty works had been done in Tyre and Sidon that were done in you , they would have repented long ago in sackcloth and ashes .",would have repented,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'would have repented' presents a hypothetical event as part of the life history of Tyre and Sidon, indicating that they would have repented at least once if the conditions had been met.",DtExp,
40011023a,"» Will you , Capernaum , be exalted into heaven ? You will go down into the grave . If the mighty works had been done in Sodom , which were done in you , it would have remained until this day .",had been done,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'had been done' presents the event as part of Sodom's history, indicating that the mighty works occurred at least once.",DtExp,
40011023b,"» Will you , Capernaum , be exalted into heaven ? You will go down into the grave . If the mighty works had been done in Sodom , which were done in you , it would have remained until this day .",would have remained,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'would have remained' presents a hypothetical event as part of Sodom's potential history, indicating whether the event would have occurred at least once under different circumstances.",DtExp,
40011025a,"Then Jesus prayed : » I thank you , O Father , Lord of heaven and earth . You have hidden these things from the wise and understanding , and have revealed them to children .",have hidden,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have hidden' presents the event of hiding as something that has occurred at least once in the past, as part of God's actions.",DtExp,
40011025b,"Then Jesus prayed : » I thank you , O Father , Lord of heaven and earth . You have hidden these things from the wise and understanding , and have revealed them to children .",have revealed,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have revealed' presents the event of revealing as part of God's life history, indicating that the event has occurred at least once.",DtExp,
40011027,"» All things have been delivered to me from my Father . Only the Father knows the Son , and only the Son knows the Father . The Son tells others about the Father so that they can know him too .",have been delievered,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have been delivered' presents the event as part of the subject's life history, indicating that all things have been delivered to the speaker at least once.",DtExp,
40012007a,"» If you had known what this means , ‘ I desire mercy and not sacrifice , ’ ’ you would not have condemned the guiltless .",had known,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'had known' presents a past event as part of a hypothetical life history, indicating whether the event had occurred at least once.",DtExp,
40012007b,"» If you had known what this means , ‘ I desire mercy and not sacrifice , ’ ’ you would not have condemned the guiltless .",would not have condemned,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,0.0,high,"The target gram 'would not have condemned' does not present the event as part of the subject's life history, but rather as a hypothetical past action that did not occur.",DtExp,
40012018,» Look ! My servant whom I have chosen . I am well pleased with him . I will put my Spirit upon him and he will declare judgment to the nations .,have chosen,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have chosen' presents the event of choosing as part of the speaker's history, indicating that the servant was chosen at least once.",DtExp,
40012028,"» But if I cast out demons by God’s Spirit , then the kingdom of God has come to you .",has come,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has come' presents the event of the kingdom of God coming as having occurred at least once, without asserting that a resulting state currently holds.",DtExp,
40013051,» Have you understood all these things ? « They said to him : » Yes . «,have understood,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'have understood' presents the event of understanding as potentially part of the subject's life history, asking if they have ever understood these things.",DtExp,
40013052,"And he said to them : » Every scribe journalist writer who has been made a disciple to the kingdom of heaven is like a man that is a householder , who brings out of his treasure things new and old . «",has been made,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has been made' presents the event of becoming a disciple as part of the scribe's life history, indicating it has occurred at least once.",DtExp,
40014004,For John had said to him : » It is not lawful for you to have her . «,had said,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'had said' presents the event of John saying something to him as part of John's life history, indicating that the event occurred at least once.",DtExp,
40015006,» You say there is no need for him to give honor to his father . You have invalidated the word of God because of your tradition !,have invalidated,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have invalidated' presents the event as part of the subject's life history, indicating that the action of invalidating has occurred at least once.",DtExp,
40015013,In answer he replied : » Every plant my Father in heaven has not planted in the earth will be pulled out by the roots .,has not planted,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'has not planted' presents the event as part of the subject's life history, indicating whether the planting has occurred at least once.",DtExp,
40015032,"Jesus called his disciples and said : » I feel compassion for the people , because they have remained with me now three days and have nothing to eat . I do not want to send them away hungry , for they might faint on the way . «",have remained,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'have remained' indicates that the people have been with Jesus for three days, presenting this event as part of their life history, answering whether the event has occurred at least once.",DtExp,
40017009,"When they came down from the mountain , Jesus commanded them not to tell anyone what they saw , until the Son of man has risen from the dead .",has risen from the dead,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has risen from the dead' presents the event as part of the Son of man's life history, indicating that the event has occurred at least once.",DtExp,
40017012,» I tell you that Elijah has come . They did not know him and treated him badly as they pleased . They will do the same with the Son of man . «,has come,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'has come' presents the event of Elijah's arrival as a past occurrence, indicating it has happened at least once in the subject's life history.",DtExp,
40018012,"» What do you think ? A man has a hundred sheep , and one of them has gone wandering away . Will he leave the ninety-nine and go in search of the wandering one ?",has gone wandering,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'has gone wandering' presents the event as part of the sheep's life history, indicating that it has wandered away at least once.",DtExp,
40018013a,"» When he finds it , I tell you he will be filled with more joy than he would have if he had stayed with the ninety-nine .",would have (been filled with joy),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,0.0,high,"The gram 'would have been filled with joy' describes a hypothetical situation, not an event that has occurred at least once in the subject's life history.",DtExp,
40018013b,"» When he finds it , I tell you he will be filled with more joy than he would have if he had stayed with the ninety-nine .",had stayed,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'had stayed' presents the event of staying as part of a hypothetical life history, indicating whether the subject had stayed at least once.",DtExp,
40018015,"» If your brother does wrong to you , go to him in private . Clearly explain his error between you and him . If he listens to you , you have gained your brother back .",have gained back,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have gained back' presents the event of gaining back a brother as having occurred at least once if the brother listens, without asserting a resulting state that currently holds.",DtExp,
40018031,"» When the other servants saw what happened , they were very sad . They told their lord what had been done .",had been done,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target 'had been done' presents the event as part of the lord's life history, indicating that the action occurred at least once.",DtExp,
40019006,"» So they are no longer two , but one flesh . What God has joined together , let no man pull apart separate ! «",has joined together,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'has joined together' presents the event as part of God's life history, indicating that God has performed the action of joining at least once.",DtExp,
40019011,"He said : » This does not apply to everyone , only to those God has given it to .",has given,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has given' presents the event as part of God's life history, indicating that God has given it at least once.",DtExp,
40019012,"» For there are men who , from birth , were without sex . There are some who were made that way by men . There are others who have made themselves so for the kingdom of heaven . He who is able to accept this let him accept it . «",have made (themselves without sex),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have made' presents the event as part of the subject's life history, indicating that they have done this at least once.",DtExp,
40019020,The man said to him : » I have done all these things ; what more is there ? «,have done (all these things),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have done' presents the event as part of the subject's life history, indicating that the subject has completed these actions at least once.",DtExp,
40019027,"Then Peter said : » See , we have given up everything to follow you . What then will we have ? «",have given up,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have given up' presents the event of giving up everything as part of the subject's (we) life history, indicating that they have done this at least once.",DtExp,
40019028,"Jesus replied : » Truly I say to you , when all things are made new , and the Son of man is seated in his glory , you who have come after me will be seated on twelve seats , judging the twelve tribes of Israel .",have come,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have come' presents the event of coming after Jesus as part of the subject's life history, indicating that they have done so at least once.",DtExp,
40019029,"» Everyone who has given up houses , or brothers , or sisters , or father , or mother , or child , or land , for my name , will receive many times as much , and have everlasting life .",has given up,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'has given up' presents the event as part of the subject's life history, indicating that the action has occurred at least once.",DtExp,
40020007,» They said : ‘ No man has given us work . ’ ’ He told them to go work with the rest in the vineyard .,has given work,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has given work' presents the event as part of the subject's life history, indicating that no one has ever given them work before.",DtExp,
40020012a,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have done (work),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have done' presents the event of doing work as part of the subject's life history, indicating that the work has been completed at least once.",DtExp,
40020012b,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have made (them) equal,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'have made (them) equal' presents the event as part of the subject's life history, indicating that the action of making them equal has occurred at least once.",DtExp,
40020012c,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have undergone (the hard work...),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target 'have undergone' presents the event as part of the subject's life history, indicating that they have experienced the hard work and heat at least once.",DtExp,
40020023,"They said : » We are able . « » Truly , you will take of my cup , « he said . » But to be seated at my right hand and at my left is not for me to give . It is for those for whom it has been prepared by my Father . «",has been prepared,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has been prepared' presents the event as part of someone's life history, indicating that the preparation has occurred at least once.",DtExp,
40021016,"» Have you any idea what these people are saying ? « Jesus answered : » Yes . It is written , ‘ From the lips of children and babies at the breast you have made your praise complete . ’ «",have made (your praise complete),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have made' presents the event as part of the subject's life history, indicating that the action of making praise complete has occurred at least once.",DtExp,
40021042a,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’",have read,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have read' presents the event of reading the Scriptures as something that may or may not have occurred in the addressees' life history, without asserting a current state.",DtExp,
40021042b,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’",has been made (chief cornerstone...),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has been made' presents the event of the stone becoming the chief cornerstone as something that has occurred at least once in the past, fitting the DtExp feature.",DtExp,
40022004,"» Again he sent out other servants with orders to say to the guests , ‘ I have prepared my feast . Oxen and fat livestock are butchered and everything is ready , so come to the feast . ’",have prepared,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have prepared' presents the event as part of the speaker's life history, indicating that the feast has been prepared at least once.",DtExp,
40022031,"» Concerning the resurrection of the dead , have you read that which was spoken to you by God ?",have read,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have read' presents the event of reading as something that may have occurred at least once in the addressee's life history, without asserting a current state.",DtExp,
40022034,The Pharisees assembled together when they heard that he had put the Sadducees to silence .,had put to silence,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'had put to silence' indicates that the event of silencing the Sadducees occurred at least once in the past, as part of the subject's (he) life history.",DtExp,
40023023,"» Woe to you , scribes and Pharisees , hypocrites ! You tithe mint and dill and cumin , and have left undone the weightier matters of the law : justice , mercy and faith . You should do both and leave nothing undone .",have left undone,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have left undone' presents the event as part of the subject's life history, indicating that they have failed to do the weightier matters of the law at least once.",DtExp,
40023030,» You claim that you would not have been involved with your fathers when they spilled the blood of the prophets .,would not have been involved,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'would not have been involved' presents a hypothetical event as part of the subject's life history, indicating whether the event has occurred at least once in their past.",DtExp,
40024043a,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",had known,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'had known' presents the event of the master knowing as part of a hypothetical past scenario, indicating it occurred at least once in that context.",DtExp,
40024043b,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",would have watched,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'would have watched' presents a hypothetical event as part of the master's potential life history, indicating that he could have watched if he had known the time.",DtExp,
40024043c,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",would not have been vandalized,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,0.0,high,"The target gram 'would not have been vandalized' does not present the event as part of the subject's life history, but rather as a hypothetical situation that did not occur.",DtExp,
40025021,"» His lord said : ‘ Well done , good and faithful servant . You have been faithful over a few things , so I will put you in charge of many things . Enter into the joy of your lord . ’",have been faithful,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have been faithful' presents the event as part of the servant's life history, indicating that the servant has been faithful at least once.",DtExp,
40025027a,» ‘ You should have put my money in the bank . I should have received my money back plus interest .,should have put,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'should have put' presents the event of putting money in the bank as part of the subject's life history, indicating it should have occurred at least once.",DtExp,
40025027b,» ‘ You should have put my money in the bank . I should have received my money back plus interest .,should have received,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'should have received' presents the event of receiving money as part of the subject's life history, indicating that the event should have occurred at least once.",DtExp,
40026001,"When Jesus had finished talking , he said to his disciples :",had finished talking,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'had finished talking' presents the event of Jesus finishing talking as part of his life history, indicating that the event occurred at least once.",DtExp,
40026009,» This ointment could have been sold for much and the money given to the poor . «,could have been sold,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'could have been sold' presents the event of selling the ointment as a possibility in the past, fitting the DtExp feature.",DtExp,
40026024a,» It is written that the Son of man will depart . The man who betrays him will experience much grief . It would have been better if that man had not been born . «,would have been better,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'would have been better' presents a hypothetical event as part of a counterfactual life history, indicating that it would have been better if the man had not been born at all.",DtExp,
40026024b,» It is written that the Son of man will depart . The man who betrays him will experience much grief . It would have been better if that man had not been born . «,had not been born,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'had not been born' presents the event of being born as part of the man's life history, suggesting it would have been better if that event had not occurred at all.",DtExp,
40026047,"As he spoke , Judas , one of the twelve , followed by a crowd carrying swords and spears , approached him . The chief priest and elders of the people had sent them .",had sent,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'had sent' indicates that the chief priest and elders sent them at least once in the past, as part of their history.",DtExp,
40026056,» This has taken place so that the writings of the prophets will come true . « Then all his disciples left him .,has taken place,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'has taken place' presents the event as having occurred at least once, without asserting a resulting state currently holds, aligning with the DtExp feature.",DtExp,
40026065,Then the high priest ripped his robes apart and said : » He has said evil against God ! Why do we need more witnesses ? You have heard his words of blasphemy ! «,have heard,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have heard' indicates that the listeners have experienced the event of hearing the blasphemy at least once, fitting the DtExp feature.",DtExp,
40027004,He said : » I have done wrong in giving a righteous man to you . «,have done wrong,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have done wrong' presents the event of doing wrong as part of the subject's life history, indicating that the event has occurred at least once.",DtExp,
40027019,"While he was seated in judgment his wife sent a message to him . She said , » Do not judge that righteous man . I have had much trouble this day in a dream because of him . «",have had much trouble,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have had much trouble' presents the event as part of the subject's life history, indicating that the subject has experienced trouble at least once.",DtExp,
40027023,» What evil has he done ? « Pilate asked . But they shouted : » Impale him ! «,have done evil,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'have done evil' presents the event as part of the subject's life history, asking if he has ever done evil.",DtExp,
40027046,"About the ninth hour Jesus cried with a loud voice , » Eli , Eli , lama sabachthani ? « Which translated means : » My God , my God , why have you forsaken me ? «",have foresaken,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have forsaken' presents the event of forsaking as something that has occurred at least once in the past, fitting the DtExp feature.",DtExp,
40027060,"He laid it in his own new tomb , which he had cut out of the rock . Then he rolled a great stone in front of the door of the tomb , and departed .",had cut out of,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'had cut out of' presents the event as part of the subject's life history, indicating that he cut the tomb out of the rock at least once.",DtExp,
40028005,The angel spoke to the women : » I know you seek Jesus who has been impaled ; do not fear .,has been impaled,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has been impaled' presents the event of Jesus being impaled as part of his life history, indicating that the event has occurred at least once.",DtExp,
40028006,"» He is not here , for he has risen just as he promised . Come ; see the place where the Lord lay .",has risen,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has risen' presents the event of rising as part of the subject's life history, indicating that it has occurred at least once.",DtExp,
40028007a,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",has risen (from the dead),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has risen' presents the event as part of his life history, indicating that the event has occurred at least once.",DtExp,
40028007b,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",have told,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have told' presents the event of telling as having occurred at least once in the past, fitting the DtExp feature.",DtExp,
40028018,"Jesus came to them and spoke to them , saying : » All authority has been given to me in heaven and on earth .",has been given,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'has been given' presents the event of authority being given as part of Jesus' life history, indicating that it has occurred at least once.",DtExp,
40028020,"» Teach them to observe all the things I have commanded you . Behold , I am with you always , even to the end of the age . «",have commanded,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have commanded' presents the event as part of the speaker's life history, indicating that the event has occurred at least once.",DtExp,
41001015,Jesus said : » The time has come . The kingdom of God is at hand . Repent and believe the good news . «,has come,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'has come' presents the event of the time coming as having occurred at least once, without asserting that a resulting state currently holds.",DtExp,
41001024,» What do you want with us Jesus of Nazareth ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «,have come (to destroy),20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The target gram 'have come' presents the event of coming to destroy as potentially part of Jesus' life history, asking if he has ever come to destroy them.",DtExp,
41002012,"He got up , took the bed and went out before them all . They were all filled with wonder . They gave glory to God and said we have never seen anything like this .",have never seen,20260227T173027Z_d8999186,gemini,gemini-2.0-flash-001,DtExp,1.0,high,"The gram 'have never seen' presents the event of seeing something like this as part of the speaker's life history, indicating it has not occurred at least once.",DtExp,
