TokenID,FullText,Target,run_id,provider,model_name,feature_name_x,annotation,confidence,explanation,feature_name_y,error
40006016,"» When you abstain from food , do not be like the hypocrites , with sad faces to be seen by men . They have received their reward .",have received,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'have received' denotes a bounded event marking the completion of receiving a reward, indicating a change-of-state rather than a static condition.",AktState,
40007028,"When Jesus had finished these words , the crowds were astonished at what he taught .",had finished,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'had finished' denotes a completed action, indicating a change-of-state and a bounded event, which is incompatible with the AktState feature.",AktState,
40008010,"When Jesus heard it , he was amazed , and said to the crowd : » I tell you , I have not found such great faith in Israel .",have not found,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'have not found' denotes a bounded perceptual or cognitive event marking the completion of awareness, which encodes eventive change rather than a static condition.",AktState,
40008029,"They screamed at him , saying : » What have we to do with you , Son of God ? Have you come to torment us before the time ? «",have you come,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'come' denotes a change-of-state or dynamic activity involving internal development, indicating that the situation is not a static state.",AktState,
40009008,"But when the people saw it , they marveled , and glorified God who had given such authority to men .",had given,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'had given' denotes a change-of-state or event boundary, indicating a dynamic activity involving internal development, which is incompatible with the AktState feature.",AktState,
40009016,» Why patch an old garment with cloth that has not been shrunk ? The patch shrinks and pulls away from the old cloth leaving a big hole .,has not been shrunk,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The target gram 'has not been shrunk' involves a change-of-state and the passive voice indicates a dynamic process, thus it is not a static situation.",AktState,
40009022,"Jesus turned to see her and said : » Daughter , take courage ; your faith has made you well . « The woman was healed at that time .",has made you well,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'has made you well' denotes a change-of-state event, specifically a transition from sickness to health, which involves dynamic change and is incompatible with the AktState feature.",AktState,
40009033,"When the demon was cast out , the dumb man spoke . The crowd marveled , saying : » We have never seen anything like this in Israel ! «",have never seen,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'seen' denotes a bounded perceptual event marking the completion of awareness, which encodes eventive change rather than a static condition.",AktState,
40010023,"» When they persecute you in this city , flee to the next . I tell you ; before you have gone through all the cities of Israel the Son of man will come .",have gone through,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have gone through' denotes a dynamic activity involving internal development, indicating a change of state and progression, thus it is not a static state.",AktState,
40011012a,"» From the days of John the Baptist until now , the kingdom of heaven has been man’s goal , and men of violence have attempted to take it by force .",has been,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'has been' is morphologically marked as progressive, which entails dynamic unfolding and is incompatible with stative readings.",AktState,
40011012b,"» From the days of John the Baptist until now , the kingdom of heaven has been man’s goal , and men of violence have attempted to take it by force .",have attempted,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have attempted' denotes a dynamic activity involving internal development, which is incompatible with the AktState feature.",AktState,
40011021a,"» Woe to you , Chorazin ! Woe to you , Bethsaida ! If the mighty works had been done in Tyre and Sidon that were done in you , they would have repented long ago in sackcloth and ashes .",had been done,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'had been done' is morphologically marked as passive progressive, which entails dynamic unfolding and is incompatible with stative readings.",AktState,
40011021b,"» Woe to you , Chorazin ! Woe to you , Bethsaida ! If the mighty works had been done in Tyre and Sidon that were done in you , they would have repented long ago in sackcloth and ashes .",would have repented,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'repented' denotes a change-of-state or event boundary, indicating a dynamic activity involving internal development, which is incompatible with the AktState feature.",AktState,
40011023a,"» Will you , Capernaum , be exalted into heaven ? You will go down into the grave . If the mighty works had been done in Sodom , which were done in you , it would have remained until this day .",had been done,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'had been done' is morphologically marked as progressive, which entails dynamic unfolding and is incompatible with stative readings.",AktState,
40011023b,"» Will you , Capernaum , be exalted into heaven ? You will go down into the grave . If the mighty works had been done in Sodom , which were done in you , it would have remained until this day .",would have remained,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The auxiliary 'would have' indicates a hypothetical situation, but 'remained' itself could denote a state; however, the conditional context implies a potential for change or non-persistence, thus not fitting the AktState criteria.",AktState,
40011025a,"Then Jesus prayed : » I thank you , O Father , Lord of heaven and earth . You have hidden these things from the wise and understanding , and have revealed them to children .",have hidden,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have hidden' denotes a change-of-state or event boundary, indicating a dynamic activity involving internal development, which is incompatible with the AktState feature.",AktState,
40011025b,"Then Jesus prayed : » I thank you , O Father , Lord of heaven and earth . You have hidden these things from the wise and understanding , and have revealed them to children .",have revealed,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have revealed' denotes a change-of-state or event boundary, marking the onset of awareness, which is incompatible with a static condition.",AktState,
40011027,"» All things have been delivered to me from my Father . Only the Father knows the Son , and only the Son knows the Father . The Son tells others about the Father so that they can know him too .",have been delievered,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'have been delivered' is morphologically marked as progressive, entailing dynamic unfolding and is incompatible with stative readings.",AktState,
40012007a,"» If you had known what this means , ‘ I desire mercy and not sacrifice , ’ ’ you would not have condemned the guiltless .",had known,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,1.0,high,"The verb 'had known' denotes a mental state that holds over time, fitting the criteria for AktState.",AktState,
40012007b,"» If you had known what this means , ‘ I desire mercy and not sacrifice , ’ ’ you would not have condemned the guiltless .",would not have condemned,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,The verb phrase 'would not have condemned' denotes a bounded event and does not represent a state that holds over time.,AktState,
40012018,» Look ! My servant whom I have chosen . I am well pleased with him . I will put my Spirit upon him and he will declare judgment to the nations .,have chosen,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have chosen' denotes a completed action, indicating a change of state rather than a static condition.",AktState,
40012028,"» But if I cast out demons by God’s Spirit , then the kingdom of God has come to you .",has come,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'has come' denotes a change-of-state or event boundary, indicating a dynamic event rather than a static condition.",AktState,
40013051,» Have you understood all these things ? « They said to him : » Yes . «,have understood,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have understood' denotes a bounded perceptual or cognitive event marking the onset or completion of awareness, which encodes eventive change rather than a static condition.",AktState,
40013052,"And he said to them : » Every scribe journalist writer who has been made a disciple to the kingdom of heaven is like a man that is a householder , who brings out of his treasure things new and old . «",has been made,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'has been made' is morphologically marked as progressive, which entails dynamic unfolding and is incompatible with stative readings.",AktState,
40014004,For John had said to him : » It is not lawful for you to have her . «,had said,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'had said' denotes a bounded event of speaking, not a static state.",AktState,
40015006,» You say there is no need for him to give honor to his father . You have invalidated the word of God because of your tradition !,have invalidated,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have invalidated' denotes a change-of-state or dynamic activity involving internal development, thus it is not a static situation.",AktState,
40015013,In answer he replied : » Every plant my Father in heaven has not planted in the earth will be pulled out by the roots .,has not planted,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'has not planted' denotes a dynamic activity involving internal development, specifically the act of planting, which contradicts the criteria for AktState.",AktState,
40015032,"Jesus called his disciples and said : » I feel compassion for the people , because they have remained with me now three days and have nothing to eat . I do not want to send them away hungry , for they might faint on the way . «",have remained,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,1.0,high,"The verb 'have remained' denotes a state of being in a certain condition over a period of time, which aligns with the definition of AktState.",AktState,
40017009,"When they came down from the mountain , Jesus commanded them not to tell anyone what they saw , until the Son of man has risen from the dead .",has risen from the dead,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'has risen from the dead' denotes a change-of-state or event boundary, indicating dynamic activity involving internal development, which is incompatible with the AktState feature.",AktState,
40017012,» I tell you that Elijah has come . They did not know him and treated him badly as they pleased . They will do the same with the Son of man . «,has come,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'has come' denotes a change-of-state or event boundary, indicating a dynamic event rather than a static condition, thus failing the criteria for AktState.",AktState,
40018012,"» What do you think ? A man has a hundred sheep , and one of them has gone wandering away . Will he leave the ninety-nine and go in search of the wandering one ?",has gone wandering,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'has gone wandering' involves dynamic change and active progression, indicating it is not a static state.",AktState,
40018013a,"» When he finds it , I tell you he will be filled with more joy than he would have if he had stayed with the ninety-nine .",would have (been filled with joy),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'would have been filled with joy' implies a change of state or eventive unfolding, indicating a dynamic process rather than a static condition.",AktState,
40018013b,"» When he finds it , I tell you he will be filled with more joy than he would have if he had stayed with the ninety-nine .",had stayed,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'had stayed' implies a dynamic situation that could have unfolded differently, indicating a potential for change and thus not a static state.",AktState,
40018015,"» If your brother does wrong to you , go to him in private . Clearly explain his error between you and him . If he listens to you , you have gained your brother back .",have gained back,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'have gained back' denotes a change-of-state or dynamic activity involving internal development, specifically the act of regaining something, which is not a static situation.",AktState,
40018031,"» When the other servants saw what happened , they were very sad . They told their lord what had been done .",had been done,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'had been done' is morphologically marked as progressive and denotes a completed action, indicating dynamic unfolding and change, which is incompatible with a stative reading.",AktState,
40019006,"» So they are no longer two , but one flesh . What God has joined together , let no man pull apart separate ! «",has joined together,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'has joined together' denotes a change-of-state event involving internal development, indicating a dynamic activity rather than a static condition.",AktState,
40019011,"He said : » This does not apply to everyone , only to those God has given it to .",has given,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'has given' denotes a change-of-state or event boundary, indicating a dynamic activity involving internal development, thus it is not a stative situation.",AktState,
40019012,"» For there are men who , from birth , were without sex . There are some who were made that way by men . There are others who have made themselves so for the kingdom of heaven . He who is able to accept this let him accept it . «",have made (themselves without sex),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'have made' denotes a change-of-state or dynamic activity involving internal development, rather than a static condition.",AktState,
40019020,The man said to him : » I have done all these things ; what more is there ? «,have done (all these things),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have done' implies a completed action, indicating a bounded event rather than a state that holds over time.",AktState,
40019027,"Then Peter said : » See , we have given up everything to follow you . What then will we have ? «",have given up,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'have given up' denotes a change-of-state or event boundary, indicating the completion of an action rather than a static condition.",AktState,
40019028,"Jesus replied : » Truly I say to you , when all things are made new , and the Son of man is seated in his glory , you who have come after me will be seated on twelve seats , judging the twelve tribes of Israel .",have come,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have come' denotes a change-of-state or dynamic activity involving internal development, indicating a transition or movement from one state to another, which is incompatible with the AktState feature.",AktState,
40019029,"» Everyone who has given up houses , or brothers , or sisters , or father , or mother , or child , or land , for my name , will receive many times as much , and have everlasting life .",has given up,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'has given up' denotes a change-of-state or event boundary, indicating a dynamic activity involving internal development, thus it is not a static situation.",AktState,
40020007,» They said : ‘ No man has given us work . ’ ’ He told them to go work with the rest in the vineyard .,has given work,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'has given work' denotes a bounded event involving a change of state (from not having work to having work), which is incompatible with the AktState feature.",AktState,
40020012a,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have done (work),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have done (work)' implies a completed action, indicating a bounded event rather than a static state.",AktState,
40020012b,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have made (them) equal,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have made' denotes a change-of-state or dynamic activity involving internal development, indicating that the situation is not a static state.",AktState,
40020012c,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have undergone (the hard work...),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have undergone' denotes a dynamic activity involving internal development, indicating a change of state, which is incompatible with the AktState feature.",AktState,
40020023,"They said : » We are able . « » Truly , you will take of my cup , « he said . » But to be seated at my right hand and at my left is not for me to give . It is for those for whom it has been prepared by my Father . «",has been prepared,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'has been prepared' is morphologically marked as progressive, entailing dynamic unfolding and is incompatible with stative readings.",AktState,
40021016,"» Have you any idea what these people are saying ? « Jesus answered : » Yes . It is written , ‘ From the lips of children and babies at the breast you have made your praise complete . ’ «",have made (your praise complete),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have made' implies a completed action or event, indicating a change of state rather than a static condition, thus failing the criteria for AktState.",AktState,
40021042a,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’",have read,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have read' denotes a bounded perceptual or cognitive event marking the completion of awareness, which encodes eventive change rather than a static condition.",AktState,
40021042b,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’",has been made (chief cornerstone...),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'has been made' is morphologically marked as passive progressive, which entails dynamic unfolding and is incompatible with stative readings.",AktState,
40022004,"» Again he sent out other servants with orders to say to the guests , ‘ I have prepared my feast . Oxen and fat livestock are butchered and everything is ready , so come to the feast . ’",have prepared,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have prepared' denotes a completed action, indicating a change-of-state and a bounded event, rather than a static condition.",AktState,
40022031,"» Concerning the resurrection of the dead , have you read that which was spoken to you by God ?",have read,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have read' denotes a bounded perceptual or cognitive event marking the completion of awareness, encoding eventive change rather than a static condition.",AktState,
40022034,The Pharisees assembled together when they heard that he had put the Sadducees to silence .,had put to silence,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'had put to silence' denotes a change-of-state or event boundary, where the Sadducees transitioned from speaking to being silent, indicating dynamic change rather than a static condition.",AktState,
40023023,"» Woe to you , scribes and Pharisees , hypocrites ! You tithe mint and dill and cumin , and have left undone the weightier matters of the law : justice , mercy and faith . You should do both and leave nothing undone .",have left undone,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have left undone' implies a dynamic event of failing to complete something, indicating a lack of a static state.",AktState,
40023030,» You claim that you would not have been involved with your fathers when they spilled the blood of the prophets .,would not have been involved,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'would not have been involved' implies a potential action or event that did not occur, rather than a static state; the involvement suggests a dynamic activity, and the counterfactual 'would not have been' further removes it from a simple state.",AktState,
40024043a,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",had known,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'had known' is in the past perfect tense, but the core meaning of 'know' still denotes a mental state that holds over time; however, the perfect aspect implies a completed action or state leading up to a point in the past, which introduces a sense of completion or change, thus not purely stative.",AktState,
40024043b,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",would have watched,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'would have watched' implies a potential action or event, not a static state, and thus involves dynamic unfolding.",AktState,
40024043c,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",would not have been vandalized,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The target gram 'would not have been vandalized' describes a change of state resulting from an event (vandalism), indicating dynamic change rather than a static condition.",AktState,
40025021,"» His lord said : ‘ Well done , good and faithful servant . You have been faithful over a few things , so I will put you in charge of many things . Enter into the joy of your lord . ’",have been faithful,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'have been faithful' is morphologically marked as progressive, which entails dynamic unfolding and is incompatible with stative readings.",AktState,
40025027a,» ‘ You should have put my money in the bank . I should have received my money back plus interest .,should have put,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'should have put' implies a completed action or event, indicating a change of state rather than a static condition.",AktState,
40025027b,» ‘ You should have put my money in the bank . I should have received my money back plus interest .,should have received,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'should have received' implies a change-of-state or event boundary, specifically the completion of receiving money, which is incompatible with a static state.",AktState,
40026001,"When Jesus had finished talking , he said to his disciples :",had finished talking,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'had finished talking' denotes a completed action, indicating a change-of-state and a bounded event, which is incompatible with the AktState feature.",AktState,
40026009,» This ointment could have been sold for much and the money given to the poor . «,could have been sold,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'could have been sold' implies a potential event of selling, which involves a change of state and is therefore not a static situation.",AktState,
40026024a,» It is written that the Son of man will depart . The man who betrays him will experience much grief . It would have been better if that man had not been born . «,would have been better,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'would have been better' implies a change of state or a counterfactual event, indicating dynamic unfolding rather than a static condition.",AktState,
40026024b,» It is written that the Son of man will depart . The man who betrays him will experience much grief . It would have been better if that man had not been born . «,had not been born,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'had not been born' denotes a change-of-state or event boundary, specifically the event of being born, which is incompatible with the AktState feature.",AktState,
40026047,"As he spoke , Judas , one of the twelve , followed by a crowd carrying swords and spears , approached him . The chief priest and elders of the people had sent them .",had sent,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'had sent' denotes a completed action of sending, which involves a change of state and a bounded event, thus it is not a static situation.",AktState,
40026056,» This has taken place so that the writings of the prophets will come true . « Then all his disciples left him .,has taken place,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The situation involves dynamic change, internal eventive unfolding, or active progression, as 'has taken place' denotes a completed event.",AktState,
40026065,Then the high priest ripped his robes apart and said : » He has said evil against God ! Why do we need more witnesses ? You have heard his words of blasphemy ! «,have heard,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have heard' denotes a bounded perceptual event marking the onset or completion of awareness, which encodes eventive change rather than a static condition.",AktState,
40027004,He said : » I have done wrong in giving a righteous man to you . «,have done wrong,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have done wrong' implies a completed action or event, indicating a change of state rather than a static condition.",AktState,
40027019,"While he was seated in judgment his wife sent a message to him . She said , » Do not judge that righteous man . I have had much trouble this day in a dream because of him . «",have had much trouble,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have had much trouble' implies a dynamic experience or event, not a static state, thus failing the criteria for AktState.",AktState,
40027023,» What evil has he done ? « Pilate asked . But they shouted : » Impale him ! «,have done evil,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'have done evil' implies a completed action or event, indicating a bounded event rather than a static state.",AktState,
40027046,"About the ninth hour Jesus cried with a loud voice , » Eli , Eli , lama sabachthani ? « Which translated means : » My God , my God , why have you forsaken me ? «",have foresaken,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have forsaken' denotes a change-of-state or event boundary, indicating a dynamic activity involving internal development, thus it is not a static situation.",AktState,
40027060,"He laid it in his own new tomb , which he had cut out of the rock . Then he rolled a great stone in front of the door of the tomb , and departed .",had cut out of,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'had cut out of' denotes a bounded dynamic event involving internal development, indicating a change-of-state and thus is not a static situation.",AktState,
40028005,The angel spoke to the women : » I know you seek Jesus who has been impaled ; do not fear .,has been impaled,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'has been impaled' is morphologically marked as progressive, which entails dynamic unfolding and is incompatible with stative readings.",AktState,
40028006,"» He is not here , for he has risen just as he promised . Come ; see the place where the Lord lay .",has risen,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'has risen' denotes a change-of-state or event boundary, indicating dynamic change rather than a static condition, thus it is not AktState.",AktState,
40028007a,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",has risen (from the dead),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb phrase 'has risen' denotes a change-of-state and a dynamic event involving internal development, indicating that it is not a static situation.",AktState,
40028007b,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",have told,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have told' denotes a bounded event of communication, not a static state.",AktState,
40028018,"Jesus came to them and spoke to them , saying : » All authority has been given to me in heaven and on earth .",has been given,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The gram 'has been given' is morphologically marked as progressive, which entails dynamic unfolding and is incompatible with stative readings.",AktState,
40028020,"» Teach them to observe all the things I have commanded you . Behold , I am with you always , even to the end of the age . «",have commanded,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have commanded' denotes a completed action, not a state that holds over time, thus it does not instantiate AktState.",AktState,
41001015,Jesus said : » The time has come . The kingdom of God is at hand . Repent and believe the good news . «,has come,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The phrase 'has come' denotes a change-of-state or event boundary, indicating dynamic change rather than a static condition, thus AktState is not instantiated.",AktState,
41001024,» What do you want with us Jesus of Nazareth ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «,have come (to destroy),20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have come' denotes a change-of-state or dynamic activity involving internal development, indicating a non-stative situation.",AktState,
41002012,"He got up , took the bed and went out before them all . They were all filled with wonder . They gave glory to God and said we have never seen anything like this .",have never seen,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have never seen' denotes a bounded perceptual event marking the completion of awareness, which encodes eventive change rather than a static condition.",AktState,
41002017,Jesus heard this . He said to them : » Those who are well have no need of a medical man but those who are ill do . I have come to care for sinners not the upright . «,have come,20260307T055056Z_56416115,gemini,gemini-2.0-flash-001,AktState,0.0,high,"The verb 'have come' denotes a change-of-state or event boundary, indicating a dynamic activity involving internal development, thus it is not a static situation.",AktState,
