TokenID,FullText,Target,run_id,provider,model_name,feature_name_x,annotation,confidence,explanation,feature_name_y
40012007a,"» If you had known what this means , ‘ I desire mercy and not sacrifice , ’ ’ you would not have condemned the guiltless .",had known,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'had known' does not entail a change of state or location, possession/status, or physical location, and the clause does not contain a duration adverbial.",DtExp
40012007b,"» If you had known what this means , ‘ I desire mercy and not sacrifice , ’ ’ you would not have condemned the guiltless .",would not have condemned,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'condemn' does not entail a change of state or location, possession or social/legal status, or a transition into a new physical location that remains in effect at the reference time, and there is no duration adverbial.",DtExp
40012018,» Look ! My servant whom I have chosen . I am well pleased with him . I will put my Spirit upon him and he will declare judgment to the nations .,have chosen,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have chosen' does not entail a change of state or location that holds at the reference time, nor a change of possession or social/legal status that remains in effect at the reference time, nor a transition into a new physical location where the subject remains, and the clause does not contain a duration adverbial.",DtExp
40012028,"» But if I cast out demons by God’s Spirit , then the kingdom of God has come to you .",has come,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has come' entails a transition into a new physical location, and the subject remains at that location at the reference time.",DtExp
40013051,» Have you understood all these things ? « They said to him : » Yes . «,have understood,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have understood' entails a change of state (from not understanding to understanding), and that resulting state holds at the reference time.",DtExp
40013052,"And he said to them : » Every scribe journalist writer who has been made a disciple to the kingdom of heaven is like a man that is a householder , who brings out of his treasure things new and old . «",has been made,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has been made' entails a change of social/legal status (becoming a disciple) that remains in effect at the reference time, thus the feature DtExp is not instantiated.",DtExp
40014004,For John had said to him : » It is not lawful for you to have her . «,had said,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'had said' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial.",DtExp
40015006,» You say there is no need for him to give honor to his father . You have invalidated the word of God because of your tradition !,have invalidated,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have invalidated' entails a change of social/legal status that remains in effect at the reference time, so the annotation is 0.",DtExp
40015013,In answer he replied : » Every plant my Father in heaven has not planted in the earth will be pulled out by the roots .,has not planted,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'planted' entails a change of state or location, and that resulting state holds at the reference time.",DtExp
40015032,"Jesus called his disciples and said : » I feel compassion for the people , because they have remained with me now three days and have nothing to eat . I do not want to send them away hungry , for they might faint on the way . «",have remained,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The clause contains a duration adverbial ('three days'), indicating a continuing situation rather than a completed life experience, thus the feature DtExp is not instantiated.",DtExp
40017009,"When they came down from the mountain , Jesus commanded them not to tell anyone what they saw , until the Son of man has risen from the dead .",has risen from the dead,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has risen from the dead' entails a change of state, and that resulting state holds at the reference time, thus the annotation is 0.",DtExp
40017012,» I tell you that Elijah has come . They did not know him and treated him badly as they pleased . They will do the same with the Son of man . «,has come,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has come' entails a transition into a new physical location, and the subject remains at that location at the reference time.",DtExp
40018012,"» What do you think ? A man has a hundred sheep , and one of them has gone wandering away . Will he leave the ninety-nine and go in search of the wandering one ?",has gone wandering,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has gone wandering' entails a transition into a new physical location, and the subject remains at that location at the reference time, thus the annotation is 0.",DtExp
40018013a,"» When he finds it , I tell you he will be filled with more joy than he would have if he had stayed with the ninety-nine .",would have (been filled with joy),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb entails a change of state (filled with joy), and that resulting state holds at the reference time, so the annotation is 0.",DtExp
40018013b,"» When he finds it , I tell you he will be filled with more joy than he would have if he had stayed with the ninety-nine .",had stayed,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'stayed' entails a transition into a new physical location, and the subject remains at that location at the reference time.",DtExp
40018015,"» If your brother does wrong to you , go to him in private . Clearly explain his error between you and him . If he listens to you , you have gained your brother back .",have gained back,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have gained back' entails a change of possession or social/legal status that remains in effect at the reference time, so the annotation is 0.",DtExp
40018031,"» When the other servants saw what happened , they were very sad . They told their lord what had been done .",had been done,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'had been done' does not entail a change of state or location that holds at the reference time, nor a change of possession or social/legal status, nor a transition into a new physical location.",DtExp
40019006,"» So they are no longer two , but one flesh . What God has joined together , let no man pull apart separate ! «",has joined together,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has joined together' entails a change of state that remains in effect at the reference time, so the annotation is 0.",DtExp
40019011,"He said : » This does not apply to everyone , only to those God has given it to .",has given,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has given' entails a change of possession that remains in effect at the reference time, so the annotation is 0.",DtExp
40019012,"» For there are men who , from birth , were without sex . There are some who were made that way by men . There are others who have made themselves so for the kingdom of heaven . He who is able to accept this let him accept it . «",have made (themselves without sex),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have made' entails a change of state, and that resulting state holds at the reference time, thus the annotation is 0.",DtExp
40019020,The man said to him : » I have done all these things ; what more is there ? «,have done (all these things),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The clause contains the phrase 'all these things', indicating a completed life experience, and thus the verb does not entail a change of state or location that holds at the reference time.",DtExp
40019027,"Then Peter said : » See , we have given up everything to follow you . What then will we have ? «",have given up,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb entails a change of state or location, and that resulting state holds at the reference time.",DtExp
40019028,"Jesus replied : » Truly I say to you , when all things are made new , and the Son of man is seated in his glory , you who have come after me will be seated on twelve seats , judging the twelve tribes of Israel .",have come,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have come' entails a transition into a new physical location, and the subject remains at that location at the reference time, thus the feature DtExp is not instantiated.",DtExp
40019029,"» Everyone who has given up houses , or brothers , or sisters , or father , or mother , or child , or land , for my name , will receive many times as much , and have everlasting life .",has given up,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb phrase 'has given up' entails a change of possession that remains in effect at the reference time, so the annotation is 0.",DtExp
40020007,» They said : ‘ No man has given us work . ’ ’ He told them to go work with the rest in the vineyard .,has given work,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has given' entails a change of possession, and that resulting state remains in effect at the reference time.",DtExp
40020012a,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have done (work),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have done' does not entail a change of state or location that holds at the reference time, nor a change of possession or social/legal status, nor a transition into a new physical location, and there is no duration adverbial.",DtExp
40020012b,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have made (them) equal,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb entails a change of social/legal status that remains in effect at the reference time, so the annotation is 0.",DtExp
40020012c,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,have undergone (the hard work...),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have undergone' does not entail a change of state or location that holds at the reference time, nor a change of possession or social/legal status that remains in effect, nor a transition into a new physical location where the subject remains, and there is no duration adverbial.",DtExp
40020023,"They said : » We are able . « » Truly , you will take of my cup , « he said . » But to be seated at my right hand and at my left is not for me to give . It is for those for whom it has been prepared by my Father . «",has been prepared,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has been prepared' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location.",DtExp
40021016,"» Have you any idea what these people are saying ? « Jesus answered : » Yes . It is written , ‘ From the lips of children and babies at the breast you have made your praise complete . ’ «",have made (your praise complete),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have made' entails a change of state (praise being complete), and that resulting state holds at the reference time, thus the feature DtExp is not instantiated.",DtExp
40021042a,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’",have read,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have read' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial.",DtExp
40021042b,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’",has been made (chief cornerstone...),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has been made' entails a change of status that remains in effect at the reference time, so the annotation is 0.",DtExp
40022004,"» Again he sent out other servants with orders to say to the guests , ‘ I have prepared my feast . Oxen and fat livestock are butchered and everything is ready , so come to the feast . ’",have prepared,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have prepared' entails a completed action, not a continuing state, and there is no duration adverbial.",DtExp
40022031,"» Concerning the resurrection of the dead , have you read that which was spoken to you by God ?",have read,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have read' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location.",DtExp
40022034,The Pharisees assembled together when they heard that he had put the Sadducees to silence .,had put to silence,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,The verb 'had put to silence' entails a change of state (from speaking to silence) that remains in effect at the reference time.,DtExp
40023023,"» Woe to you , scribes and Pharisees , hypocrites ! You tithe mint and dill and cumin , and have left undone the weightier matters of the law : justice , mercy and faith . You should do both and leave nothing undone .",have left undone,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have left undone' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial.",DtExp
40023030,» You claim that you would not have been involved with your fathers when they spilled the blood of the prophets .,would not have been involved,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location.",DtExp
40024043a,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",had known,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'had known' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial.",DtExp
40024043b,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",would have watched,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial.",DtExp
40024043c,"» Know this , if the master of the house had known what time the thief was coming , he would have watched and his house would not have been vandalized .",would not have been vandalized,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'vandalized' entails a change of state, and that resulting state holds at the reference time, thus the feature DtExp is not instantiated.",DtExp
40025021,"» His lord said : ‘ Well done , good and faithful servant . You have been faithful over a few things , so I will put you in charge of many things . Enter into the joy of your lord . ’",have been faithful,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The clause contains no duration adverbial, but the verb 'have been faithful' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location.",DtExp
40025027a,» ‘ You should have put my money in the bank . I should have received my money back plus interest .,should have put,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'put' entails a change of location, and the resulting state holds at the reference time, so the annotation is 0.",DtExp
40025027b,» ‘ You should have put my money in the bank . I should have received my money back plus interest .,should have received,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'should have received' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial.",DtExp
40026001,"When Jesus had finished talking , he said to his disciples :",had finished talking,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'had finished talking' entails a completed action, not a continuing state, and none of the other conditions for setting the annotation to 0 are met.",DtExp
40026009,» This ointment could have been sold for much and the money given to the poor . «,could have been sold,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'sold' entails a change of possession, and that resulting state remains in effect at the reference time.",DtExp
40026024a,» It is written that the Son of man will depart . The man who betrays him will experience much grief . It would have been better if that man had not been born . «,would have been better,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb phrase 'would have been better' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial.",DtExp
40026024b,» It is written that the Son of man will depart . The man who betrays him will experience much grief . It would have been better if that man had not been born . «,had not been born,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'had not been born' entails a change of state (from non-existence to existence), and the resulting state (existence) does not hold at the reference time (the man is better off not having been born), so the condition 'The verb entails a change of state or location, and that resulting state holds at the reference time' is met, and the annotation is set to 0.",DtExp
40026047,"As he spoke , Judas , one of the twelve , followed by a crowd carrying swords and spears , approached him . The chief priest and elders of the people had sent them .",had sent,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'had sent' entails a change of location, and the people remain at that location at the reference time.",DtExp
40026056,» This has taken place so that the writings of the prophets will come true . « Then all his disciples left him .,has taken place,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,The verb 'has taken place' entails a change of state that holds at the reference time.,DtExp
40026065,Then the high priest ripped his robes apart and said : » He has said evil against God ! Why do we need more witnesses ? You have heard his words of blasphemy ! «,have heard,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have heard' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location.",DtExp
40027004,He said : » I have done wrong in giving a righteous man to you . «,have done wrong,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb phrase 'have done wrong' entails a change of state (from not having done wrong to having done wrong), and that resulting state holds at the reference time.",DtExp
40027019,"While he was seated in judgment his wife sent a message to him . She said , » Do not judge that righteous man . I have had much trouble this day in a dream because of him . «",have had much trouble,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The clause contains a duration adverbial ('this day'), indicating a continuing situation rather than a completed life experience, so the annotation is 0.",DtExp
40027023,» What evil has he done ? « Pilate asked . But they shouted : » Impale him ! «,have done evil,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have done' does not entail a change of state or location, possession/status, or physical location, and the clause does not contain a duration adverbial.",DtExp
40027046,"About the ninth hour Jesus cried with a loud voice , » Eli , Eli , lama sabachthani ? « Which translated means : » My God , my God , why have you forsaken me ? «",have foresaken,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have forsaken' entails a change of state, and that resulting state holds at the reference time, thus the annotation is 0.",DtExp
40027060,"He laid it in his own new tomb , which he had cut out of the rock . Then he rolled a great stone in front of the door of the tomb , and departed .",had cut out of,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'had cut out of' entails a change of state or location, and that resulting state holds at the reference time.",DtExp
40028005,The angel spoke to the women : » I know you seek Jesus who has been impaled ; do not fear .,has been impaled,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has been impaled' entails a change of state, and that resulting state holds at the reference time.",DtExp
40028006,"» He is not here , for he has risen just as he promised . Come ; see the place where the Lord lay .",has risen,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has risen' entails a transition into a new physical location, and the subject remains at that location at the reference time.",DtExp
40028007a,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",has risen (from the dead),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has risen' entails a change of state (from dead to alive) that holds at the reference time, thus the feature DtExp is not instantiated.",DtExp
40028007b,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",have told,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have told' does not entail a change of state, possession, location, or contain a duration adverbial.",DtExp
40028018,"Jesus came to them and spoke to them , saying : » All authority has been given to me in heaven and on earth .",has been given,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,The verb 'has been given' entails a change of possession or social/legal status that remains in effect at the reference time.,DtExp
40028020,"» Teach them to observe all the things I have commanded you . Behold , I am with you always , even to the end of the age . «",have commanded,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have commanded' does not entail a change of state or location, a change of possession or social/legal status, or a transition into a new physical location, and the clause does not contain a duration adverbial.",DtExp
41001015,Jesus said : » The time has come . The kingdom of God is at hand . Repent and believe the good news . «,has come,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'has come' entails a transition into a new physical location (or state), and the subject remains at that location/state at the reference time, thus the feature DtExp is not instantiated.",DtExp
41001024,» What do you want with us Jesus of Nazareth ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «,have come (to destroy),20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'have come' entails a transition into a new physical location, and the subject remains at that location at the reference time, thus the feature DtExp is not instantiated.",DtExp
41002012,"He got up , took the bed and went out before them all . They were all filled with wonder . They gave glory to God and said we have never seen anything like this .",have never seen,20260227T175322Z_2ce16afb,gemini,gemini-2.0-flash-001,DtExp,0,high,"The verb 'see' does not entail a change of state or location, possession or social/legal status, or a transition into a new physical location, and there is no duration adverbial.",DtExp
